Participant_ID,Route,evn,probe_label,seq,Question_Type,Target_Accuracy,Target_Latency,Target_Confidence,target_dwell,error_dial,latency_dial,unsure_dial,attn_risk,error_dial_recent,latency_dial_recent,unsure_dial_recent,attn_risk_recent,error_dial_prev,latency_dial_prev,unsure_dial_prev,attn_risk_prev,recent_flag,recent_sustained,recent_level,conf_prompt,conf_confirmed,overconf_flag,attn_risk_recent_adj,attn_risk_recent_adj_prev,recent_level_adj,is_error,is_delayed,is_unsure,any_fail,lapse
06_RT,6,3,R6Q3,11,Animal,1,1.221,7.0,0.23359999999999997,0.092857145,0.053763440860215055,0.3,0.09285714477300644,0.14296111428848235,0.058278959976859876,0.3065749249141876,0.14393060210213615,0.19306508380395826,0.06279447909350469,0.31314984982837524,0.1950040594312659,0,0,Green,0,0,0,0.1452974217380064,0.19773769870300634,Green,0,0,0,0,0
07_RT,1,1,R1Q1,0,Animal,1,1.624,7.0,0.0,0.15789473,0.25,0.3,0.25,0.15789473056793213,0.25,0.3,0.25,,,,,1,0,Amber,0,0,0,0.25,,Amber,0,0,0,0,0
07_RT,1,3,R1Q3,1,Sign,0,1.11,3.0,0.0,0.25,0.14925373134328357,0.44,0.25,0.20394736528396606,0.19962686567164178,0.37,0.25,0.15789473056793213,0.25,0.3,0.25,1,1,Amber,0,0,0,0.25,0.25,Amber,1,0,1,1,0
07_RT,2,2,R2Q2,2,Sign,1,3.321,2.0,0.0412,0.092857145,0.14925373134328357,0.44,0.14925373134328357,0.14840225502848625,0.17444029850746268,0.405,0.19962686567164178,0.20394736528396606,0.19962686567164178,0.37,0.25,1,1,Amber,0,0,0,0.19962686567164178,0.25,Amber,0,0,1,0,0
07_RT,2,3,R2Q3,3,Animal,1,1.96,7.0,0.0268,0.31111112,0.14925373134328357,0.44,0.31111112236976624,0.22975668869912624,0.16184701492537312,0.4225,0.255368994020704,0.14840225502848625,0.17444029850746268,0.405,0.19962686567164178,1,1,Amber,0,0,0,0.255368994020704,0.19962686567164178,Amber,0,0,0,0,0
07_RT,3,1,R3Q1,4,Animal,0,2.699,3.0,0.0,0.20408164,0.20833333333333334,0.44,0.20833333333333334,0.21691916417330503,0.18509017412935325,0.43125,0.2318511636770187,0.22975668869912624,0.16184701492537312,0.4225,0.255368994020704,1,1,Amber,0,0,0,0.2318511636770187,0.255368994020704,Amber,1,0,1,1,0
07_RT,3,3,R3Q3,5,Sign,0,3.245,1.0,0.0,0.44444445,0.25,0.5,0.4444444477558136,0.3306818059645593,0.21754508706467662,0.465625,0.3381478057164161,0.21691916417330503,0.18509017412935325,0.43125,0.2318511636770187,1,1,Red,1,1,0,0.4464340564147805,0.2318511636770187,Red,1,0,1,1,0
07_RT,4,2,R4Q2,6,Sign,0,3.148,5.0,0.0,0.31111112,0.25,0.44,0.31111112236976624,0.3208964641671628,0.2337725435323383,0.4528125,0.3246294640430912,0.3306818059645593,0.21754508706467662,0.465625,0.3381478057164161,1,1,Red,1,0,0,0.3787725893922734,0.4464340564147805,Red,1,0,0,1,0
07_RT,4,3,R4Q3,7,Animal,0,2.582,5.0,0.0,0.20408164,0.14925373134328357,0.3392857142857143,0.20408163964748383,0.2624890519073233,0.19151313743781095,0.3960491071428571,0.2643555518452875,0.3208964641671628,0.2337725435323383,0.4528125,0.3246294640430912,1,1,Amber,0,0,0,0.29142711451987857,0.3787725893922734,Red,1,0,0,1,0
07_RT,5,1,R5Q1,8,Animal,0,3.262,1.0,0.0,0.20408164,0.14925373134328357,0.3,0.20408163964748383,0.23328534577740356,0.17038343439054726,0.3480245535714286,0.23421859574638565,0.2624890519073233,0.19151313743781095,0.3960491071428571,0.2643555518452875,1,1,Amber,0,0,0,0.2477543770836812,0.29142711451987857,Amber,1,0,1,1,0
07_RT,5,3,R5Q3,9,Sign,1,6.02,2.0,0.0,0.4390244,0.25,0.44,0.4390243887901306,0.3361548672837671,0.21019171719527363,0.39401227678571427,0.3366214922682581,0.23328534577740356,0.17038343439054726,0.3480245535714286,0.23421859574638565,1,1,Red,1,1,0,0.4543856631181118,0.2477543770836812,Red,0,1,1,1,0
07_RT,6,1,R6Q1,10,Sign,1,1.82,7.0,0.1608,0.25,0.07142857142857142,0.3392857142857143,0.25,0.29307743364188354,0.1408101443119225,0.3666489955357143,0.29331074613412905,0.3361548672837671,0.21019171719527363,0.39401227678571427,0.3366214922682581,1,1,Red,1,0,1,0.3521928315590559,0.4543856631181118,Red,0,0,0,0,0
07_RT,6,3,R6Q3,11,Animal,1,1.067,7.0,0.0716,0.092857145,0.07142857142857142,0.3,0.09285714477300644,0.192967289207445,0.10611935787024697,0.3333244977678571,0.19308394545356775,0.29307743364188354,0.1408101443119225,0.3666489955357143,0.29331074613412905,1,1,Amber,0,0,0,0.22252498816603117,0.3521928315590559,Amber,0,0,0,0,0
08_RT,1,1,R1Q1,0,Animal,1,3.24,7.0,0.0,0.31111112,0.25,0.44,0.31111112236976624,0.31111112236976624,0.25,0.44,0.31111112236976624,,,,,1,0,Red,1,0,1,0.31111112236976624,,Red,0,0,0,0,0
08_RT,1,3,R1Q3,1,Sign,1,4.038,7.0,0.0,0.31111112,0.2692307692307692,0.3392857142857143,0.31111112236976624,0.31111112236976624,0.2596153846153846,0.3896428571428572,0.31111112236976624,0.31111112236976624,0.25,0.44,0.31111112236976624,1,1,Red,1,0,1,0.31111112236976624,0.31111112236976624,Red,0,1,0,1,0
08_RT,2,2,R2Q2,2,Sign,1,2.461,7.0,0.0294,0.20408164,0.20833333333333334,0.44,0.20833333333333334,0.25759638100862503,0.23397435897435898,0.41482142857142856,0.2597222278515498,0.31111112236976624,0.2596153846153846,0.3896428571428572,0.31111112236976624,1,1,Amber,0,0,0,0.2597222278515498,0.31111112236976624,Amber,0,0,0,0,0
08_RT,2,3,R2Q3,3,Animal,1,1.791,7.0,0.0,0.44444445,0.2692307692307692,0.44,0.4444444477558136,0.3510204143822193,0.2516025641025641,0.4274107142857143,0.35208333780368173,0.25759638100862503,0.23397435897435898,0.41482142857142856,0.2597222278515498,1,1,Red,1,0,1,0.35208333780368173,0.2597222278515498,Red,0,0,0,0,0
08_RT,3,1,R3Q1,4,Animal,1,2.075,7.0,0.0,0.4390244,0.2692307692307692,0.44,0.4390243887901306,0.39502240158617496,0.26041666666666663,0.4337053571428572,0.39555386329690617,0.3510204143822193,0.2516025641025641,0.4274107142857143,0.35208333780368173,1,1,Red,1,0,1,0.39555386329690617,0.35208333780368173,Red,0,0,0,0,0
08_RT,3,3,R3Q3,5,Sign,1,1.722,7.0,0.0,0.31111112,0.25,0.5,0.31111112236976624,0.3530667619779706,0.2552083333333333,0.4668526785714286,0.35333249283333623,0.39502240158617496,0.26041666666666663,0.4337053571428572,0.39555386329690617,1,1,Red,1,0,1,0.35333249283333623,0.39555386329690617,Red,0,0,0,0,0
08_RT,4,2,R4Q2,6,Sign,1,1.656,7.0,0.0,0.4390244,0.2692307692307692,0.44,0.4390243887901306,0.3960455753840506,0.26221955128205127,0.4534263392857143,0.3961784408117334,0.3530667619779706,0.2552083333333333,0.4668526785714286,0.35333249283333623,1,1,Red,1,0,1,0.3961784408117334,0.35333249283333623,Red,0,0,0,0,0
08_RT,4,3,R4Q3,7,Animal,1,2.107,3.0,0.0842,0.31111112,0.053763440860215055,0.44,0.31111112236976624,0.3535783488769084,0.15799149607113316,0.4467131696428571,0.35364478159074986,0.3960455753840506,0.26221955128205127,0.4534263392857143,0.3961784408117334,1,1,Red,1,1,0,0.5285976949821379,0.3961784408117334,Red,0,0,1,0,1
08_RT,5,1,R5Q1,8,Animal,1,1.037,7.0,0.0,0.4390244,0.20833333333333334,0.44,0.4390243887901306,0.3963013688335195,0.18316241470223327,0.4433565848214286,0.39633458519044024,0.3535783488769084,0.15799149607113316,0.4467131696428571,0.35364478159074986,1,1,Red,1,0,1,0.4838110418861343,0.5285976949821379,Red,0,0,0,0,0
08_RT,5,3,R5Q3,9,Sign,1,1.748,4.0,0.0274,0.4390244,0.25,0.44,0.4390243887901306,0.41766287881182507,0.21658120735111663,0.4416782924107143,0.41767948699028545,0.3963013688335195,0.18316241470223327,0.4433565848214286,0.39633458519044024,1,1,Red,1,1,0,0.5724139955193384,0.4838110418861343,Red,0,0,1,0,0
08_RT,6,1,R6Q1,10,Sign,0,4.51,2.0,0.0,0.4390244,0.2692307692307692,0.44,0.4390243887901306,0.42834363380097784,0.24290598829094293,0.44083914620535714,0.42835193789020803,0.41766287881182507,0.21658120735111663,0.4416782924107143,0.41767948699028545,1,1,Red,1,1,0,0.6167154723359404,0.5724139955193384,Red,1,1,1,1,0
08_RT,6,3,R6Q3,11,Animal,1,3.444,2.0,0.0,0.31111112,0.2692307692307692,0.44,0.31111112236976624,0.36972737808537204,0.2560683787608561,0.44041957310267854,0.36973153012998716,0.42834363380097784,0.24290598829094293,0.44083914620535714,0.42835193789020803,1,1,Red,1,1,0,0.6388662107442413,0.6167154723359404,Red,0,0,1,0,1
09_RT,1,1,R1Q1,0,Animal,1,2.389,7.0,0.0,0.25,0.14925373134328357,0.16666666666666666,0.25,0.25,0.14925373134328357,0.16666666666666666,0.25,,,,,1,0,Amber,0,0,0,0.25,,Amber,0,0,0,0,0
09_RT,1,3,R1Q3,1,Sign,1,1.328,7.0,0.0786,0.0,0.053763440860215055,0.15,0.053763440860215055,0.125,0.10150858610174932,0.15833333333333333,0.15188172043010753,0.25,0.14925373134328357,0.16666666666666666,0.25,0,0,Green,0,0,0,0.15188172043010753,0.25,Green,0,0,0,0,0
09_RT,2,2,R2Q2,2,Sign,1,0.868,7.0,0.24359999999999998,0.0,0.053763440860215055,0.15,0.053763440860215055,0.0625,0.07763601348098219,0.15416666666666667,0.1028225806451613,0.125,0.10150858610174932,0.15833333333333333,0.15188172043010753,0,0,Green,0,0,0,0.1028225806451613,0.15188172043010753,Green,0,0,0,0,0
09_RT,2,3,R2Q3,3,Animal,1,0.967,5.0,0.1694,0.0,0.053763440860215055,0.15,0.053763440860215055,0.03125,0.06569972717059862,0.15208333333333335,0.07829301075268817,0.0625,0.07763601348098219,0.15416666666666667,0.1028225806451613,0,0,Green,0,0,0,0.07829301075268817,0.1028225806451613,Green,0,0,0,0,0
09_RT,3,1,R3Q1,4,Animal,1,2.307,3.0,0.0,0.092857145,0.14925373134328357,0.32608695652173914,0.14925373134328357,0.06205357238650322,0.1074767292569411,0.23908514492753624,0.11377337104798588,0.03125,0.06569972717059862,0.15208333333333335,0.07829301075268817,0,0,Green,0,0,0,0.11377337104798588,0.07829301075268817,Green,0,0,1,0,0
09_RT,3,3,R3Q3,5,Sign,1,0.953,7.0,0.0752,0.0,0.053763440860215055,0.15,0.053763440860215055,0.03102678619325161,0.08062008505857808,0.1945425724637681,0.08376840595410047,0.06205357238650322,0.1074767292569411,0.23908514492753624,0.11377337104798588,0,0,Green,0,0,0,0.08376840595410047,0.11377337104798588,Green,0,0,0,0,0
09_RT,4,2,R4Q2,6,Sign,1,1.775,5.0,0.0,0.092857145,0.14925373134328357,0.3392857142857143,0.14925373134328357,0.061941965483129025,0.11493690820093083,0.2669141433747412,0.11651106864869201,0.03102678619325161,0.08062008505857808,0.1945425724637681,0.08376840595410047,0,0,Green,0,0,0,0.11651106864869201,0.08376840595410047,Green,0,0,0,0,0
09_RT,4,3,R4Q3,7,Animal,1,0.841,6.0,0.0876,0.0,0.053763440860215055,0.15,0.053763440860215055,0.030970982741564512,0.08435017453057295,0.2084570716873706,0.08513725475445354,0.061941965483129025,0.11493690820093083,0.2669141433747412,0.11651106864869201,0,0,Green,0,0,0,0.08513725475445354,0.11651106864869201,Green,0,0,0,0,0
09_RT,5,1,R5Q1,8,Animal,1,0.633,6.0,0.04,0.092857145,0.053763440860215055,0.15,0.09285714477300644,0.061914063757285476,0.069056807695394,0.1792285358436853,0.08899719976373,0.030970982741564512,0.08435017453057295,0.2084570716873706,0.08513725475445354,0,0,Green,0,0,0,0.08899719976373,0.08513725475445354,Green,0,0,0,0,0
09_RT,5,3,R5Q3,9,Sign,1,0.694,7.0,0.22719999999999999,0.0,0.053763440860215055,0.11764705882352941,0.053763440860215055,0.030957031878642738,0.061410124277804526,0.14843779733360735,0.07138032031197253,0.061914063757285476,0.069056807695394,0.1792285358436853,0.08899719976373,0,0,Green,0,0,0,0.07138032031197253,0.08899719976373,Green,0,0,0,0,0
09_RT,6,1,R6Q1,10,Sign,1,1.077,5.0,0.1022,0.0,0.053763440860215055,0.15,0.053763440860215055,0.015478515939321369,0.05758678256900979,0.14921889866680366,0.0625718805860938,0.030957031878642738,0.061410124277804526,0.14843779733360735,0.07138032031197253,0,0,Green,0,0,0,0.0625718805860938,0.07138032031197253,Green,0,0,0,0,0
09_RT,6,3,R6Q3,11,Animal,1,0.916,6.0,0.0706,0.0,0.053763440860215055,0.3,0.053763440860215055,0.0077392579696606845,0.055675111714612424,0.22460944933340182,0.05816766072315442,0.015478515939321369,0.05758678256900979,0.14921889866680366,0.0625718805860938,0,0,Green,0,0,0,0.05816766072315442,0.0625718805860938,Green,0,0,0,0,0
10_RT,1,1,R1Q1,0,Animal,1,0.692,5.0,0.027600000000000003,0.20408164,0.053763440860215055,0.2631578947368421,0.20408163964748383,0.20408163964748383,0.053763440860215055,0.2631578947368421,0.20408163964748383,,,,,1,0,Amber,0,0,0,0.20408163964748383,,Amber,0,0,0,0,0
10_RT,1,3,R1Q3,1,Sign,0,2.082,4.0,0.0,0.44444445,0.2692307692307692,0.32608695652173914,0.4444444477558136,0.3242630437016487,0.16149710504549214,0.29462242562929064,0.3242630437016487,0.20408163964748383,0.053763440860215055,0.2631578947368421,0.20408163964748383,1,1,Red,1,1,0,0.4325492944000131,0.20408163964748383,Red,1,0,1,1,0
10_RT,2,2,R2Q2,2,Sign,1,1.196,6.0,0.04,0.092857145,0.053763440860215055,0.3,0.09285714477300644,0.20856009423732758,0.1076302729528536,0.29731121281464534,0.20856009423732758,0.3242630437016487,0.16149710504549214,0.29462242562929064,0.3242630437016487,1,1,Amber,0,0,0,0.2627032195865098,0.4325492944000131,Amber,0,0,0,0,0
10_RT,2,3,R2Q3,3,Animal,1,3.14,4.0,0.019,0.31111112,0.14925373134328357,0.3,0.31111112236976624,0.2598356083035469,0.12844200214806858,0.2986556064073227,0.2598356083035469,0.20856009423732758,0.1076302729528536,0.29731121281464534,0.20856009423732758,1,1,Amber,0,0,0,0.286907170978138,0.2627032195865098,Red,0,0,1,0,0
10_RT,3,1,R3Q1,4,Animal,0,4.138,1.0,0.033600000000000005,0.20408164,0.053763440860215055,0.2631578947368421,0.20408163964748383,0.23195862397551537,0.09110272150414182,0.28090675057208236,0.23195862397551537,0.2598356083035469,0.12844200214806858,0.2986556064073227,0.2598356083035469,1,1,Amber,0,0,0,0.24549440531281091,0.286907170978138,Amber,1,1,1,1,0
10_RT,3,3,R3Q3,5,Sign,0,4.837,1.0,0.059199999999999996,0.092857145,0.053763440860215055,0.3,0.09285714477300644,0.1624078843742609,0.07243308118217844,0.2904533752860412,0.1624078843742609,0.23195862397551537,0.09110272150414182,0.28090675057208236,0.23195862397551537,0,0,Green,0,0,0,0.16917577504290868,0.24549440531281091,Green,1,1,1,1,0
10_RT,4,2,R4Q2,6,Sign,1,2.174,6.0,0.031,0.20408164,0.053763440860215055,0.2631578947368421,0.20408163964748383,0.18324476201087236,0.06309826102119674,0.2768056350114416,0.18324476201087236,0.1624078843742609,0.07243308118217844,0.2904533752860412,0.1624078843742609,0,0,Green,0,0,0,0.18662870734519627,0.16917577504290868,Amber,0,0,0,0,0
10_RT,4,3,R4Q3,7,Animal,1,1.036,7.0,0.0774,0.092857145,0.07142857142857142,0.3,0.09285714477300644,0.1380509533919394,0.06726341622488408,0.28840281750572083,0.1380509533919394,0.18324476201087236,0.06309826102119674,0.2768056350114416,0.18324476201087236,0,0,Green,0,0,0,0.13974292605910135,0.18662870734519627,Green,0,0,0,0,0
10_RT,5,1,R5Q1,8,Animal,1,1.221,7.0,0.10840000000000001,0.092857145,0.0,0.15,0.09285714477300644,0.11545404908247292,0.03363170811244204,0.21920140875286043,0.11545404908247292,0.1380509533919394,0.06726341622488408,0.28840281750572083,0.1380509533919394,0,0,Green,0,0,0,0.1163000354160539,0.13974292605910135,Green,0,0,0,0,0
10_RT,5,3,R5Q3,9,Sign,1,2.686,1.0,0.23220000000000002,0.092857145,0.053763440860215055,0.15,0.09285714477300644,0.10415559692773968,0.04369757448632855,0.18460070437643022,0.10415559692773968,0.11545404908247292,0.03363170811244204,0.21920140875286043,0.11545404908247292,0,0,Green,0,0,0,0.10457859009453016,0.1163000354160539,Green,0,0,1,0,0
10_RT,6,1,R6Q1,10,Sign,1,1.417,4.0,0.0496,0.092857145,0.053763440860215055,0.3,0.09285714477300644,0.09850637085037306,0.048730507673271806,0.2423003521882151,0.09850637085037306,0.10415559692773968,0.04369757448632855,0.18460070437643022,0.10415559692773968,0,0,Green,0,0,0,0.0987178674337683,0.10457859009453016,Green,0,0,1,0,0
10_RT,6,3,R6Q3,11,Animal,1,1.298,6.0,0.1474,0.092857145,0.053763440860215055,0.15,0.09285714477300644,0.09568175781168975,0.051246974266743434,0.19615017609410756,0.09568175781168975,0.09850637085037306,0.048730507673271806,0.2423003521882151,0.09850637085037306,0,0,Green,0,0,0,0.09578750610338738,0.0987178674337683,Green,0,0,0,0,0
11_RT,1,1,R1Q1,0,Animal,1,1.773,6.0,0.036199999999999996,0.31111112,0.16666666666666666,0.44,0.31111112236976624,0.31111112236976624,0.16666666666666666,0.44,0.31111112236976624,,,,,1,0,Red,1,0,1,0.31111112236976624,,Red,0,0,0,0,0
11_RT,1,3,R1Q3,1,Sign,1,0.76,4.0,0.0,0.31111112,0.25,0.3392857142857143,0.31111112236976624,0.31111112236976624,0.20833333333333331,0.3896428571428572,0.31111112236976624,0.31111112236976624,0.16666666666666666,0.44,0.31111112236976624,1,1,Red,1,1,0,0.4860640357611543,0.31111112236976624,Red,0,0,1,0,0
11_RT,2,2,R2Q2,2,Sign,1,1.477,7.0,0.0,0.4390244,0.25,0.3392857142857143,0.4390243887901306,0.3750677555799484,0.22916666666666666,0.36446428571428574,0.3750677555799484,0.31111112236976624,0.20833333333333331,0.3896428571428572,0.31111112236976624,1,1,Red,1,0,1,0.46254421227564246,0.4860640357611543,Red,0,0,0,0,0
11_RT,2,3,R2Q3,3,Animal,0,1.779,6.0,0.0,0.31111112,0.4,0.3392857142857143,0.4,0.34308943897485733,0.3145833333333333,0.35187500000000005,0.3875338777899742,0.3750677555799484,0.22916666666666666,0.36446428571428574,0.3750677555799484,1,1,Red,1,0,1,0.43127210613782124,0.46254421227564246,Red,1,0,0,1,0
11_RT,3,1,R3Q1,4,Animal,0,4.097,5.0,0.0,0.31111112,0.14925373134328357,0.3392857142857143,0.31111112236976624,0.3271002806723118,0.23191853233830845,0.3455803571428572,0.3493225000798702,0.34308943897485733,0.3145833333333333,0.35187500000000005,0.3875338777899742,1,1,Red,1,0,0,0.37119161425379377,0.43127210613782124,Red,1,1,0,1,0
11_RT,3,3,R3Q3,5,Sign,0,2.338,1.0,0.0152,0.4390244,0.25,0.44,0.4390243887901306,0.3830623347312212,0.24095926616915422,0.3927901785714286,0.3941734444350004,0.3271002806723118,0.23191853233830845,0.3455803571428572,0.3493225000798702,1,1,Red,1,1,0,0.516104281703168,0.37119161425379377,Red,1,0,1,1,0
11_RT,4,2,R4Q2,6,Sign,1,2.659,4.0,0.0,0.31111112,0.25,0.3,0.31111112236976624,0.3470867285504937,0.2454796330845771,0.3463950892857143,0.35264228340238335,0.3830623347312212,0.24095926616915422,0.3927901785714286,0.3941734444350004,1,1,Red,1,1,0,0.5885606154278552,0.516104281703168,Red,0,0,1,0,0
11_RT,4,3,R4Q3,7,Animal,0,1.575,6.0,0.0834,0.31111112,0.053763440860215055,0.3,0.31111112236976624,0.32909892546013,0.14962153697239608,0.3231975446428571,0.3318767028860748,0.3470867285504937,0.2454796330845771,0.3463950892857143,0.35264228340238335,1,1,Red,1,0,1,0.4498358688988107,0.5885606154278552,Red,1,0,0,1,0
11_RT,5,1,R5Q1,8,Animal,1,1.973,6.0,0.0,0.31111112,0.25,0.3392857142857143,0.31111112236976624,0.3201050239149481,0.19981076848619805,0.3312416294642857,0.3214939126279205,0.32909892546013,0.14962153697239608,0.3231975446428571,0.3318767028860748,1,1,Red,1,0,1,0.38047349563428845,0.4498358688988107,Red,0,0,0,0,0
11_RT,5,3,R5Q3,9,Sign,1,2.202,6.0,0.0354,0.31111112,0.14925373134328357,0.3392857142857143,0.31111112236976624,0.31560807314235717,0.1745322499147408,0.335263671875,0.31630251749884336,0.3201050239149481,0.19981076848619805,0.3312416294642857,0.3214939126279205,1,1,Red,1,0,1,0.34579230900202734,0.38047349563428845,Red,0,0,0,0,0
11_RT,6,1,R6Q1,10,Sign,1,1.683,6.0,0.0,0.4390244,0.2692307692307692,0.44,0.4390243887901306,0.3773162309662439,0.22188150957275501,0.3876318359375,0.377663453144487,0.31560807314235717,0.1745322499147408,0.335263671875,0.31630251749884336,1,1,Red,1,0,1,0.392408348896079,0.34579230900202734,Red,0,0,0,0,0
11_RT,6,3,R6Q3,11,Animal,1,2.094,7.0,0.008799999999999999,0.4390244,0.14925373134328357,0.3392857142857143,0.4390243887901306,0.40817030987818725,0.18556762045801928,0.3634587751116072,0.4083439209673088,0.3773162309662439,0.22188150957275501,0.3876318359375,0.377663453144487,1,1,Red,1,0,1,0.4157163688431048,0.392408348896079,Red,0,0,0,0,1
12_RT,1,1,R1Q1,0,Animal,1,1.125,6.0,0.0134,0.20408164,0.14925373134328357,0.3,0.20408163964748383,0.20408163964748383,0.14925373134328357,0.3,0.20408163964748383,,,,,1,0,Amber,0,0,0,0.20408163964748383,,Amber,0,0,0,0,0
12_RT,1,3,R1Q3,1,Sign,1,1.54,7.0,0.1,0.092857145,0.053763440860215055,0.15,0.09285714477300644,0.14846939221024513,0.10150858610174932,0.22499999999999998,0.14846939221024513,0.20408163964748383,0.14925373134328357,0.3,0.20408163964748383,0,0,Green,0,0,0,0.14846939221024513,0.20408163964748383,Green,0,0,0,0,0
12_RT,2,2,R2Q2,2,Sign,1,1.222,7.0,0.0,0.092857145,0.16666666666666666,0.3,0.16666666666666666,0.12066326849162579,0.134087626384208,0.26249999999999996,0.15756802943845588,0.14846939221024513,0.10150858610174932,0.22499999999999998,0.14846939221024513,0,0,Green,0,0,0,0.15756802943845588,0.14846939221024513,Green,0,0,0,0,0
12_RT,2,3,R2Q3,3,Animal,1,3.054,4.0,0.0178,0.15789473,0.07142857142857142,0.3,0.15789473056793213,0.13927899952977896,0.1027580989063897,0.28125,0.157731380003194,0.12066326849162579,0.134087626384208,0.26249999999999996,0.15756802943845588,0,0,Green,0,0,0,0.157731380003194,0.15756802943845588,Green,0,0,1,0,0
12_RT,3,1,R3Q1,4,Animal,1,2.292,4.0,0.0,0.25,0.25,0.3,0.25,0.19463949976488948,0.17637904945319485,0.290625,0.203865690001597,0.13927899952977896,0.1027580989063897,0.28125,0.157731380003194,1,0,Amber,0,0,0,0.203865690001597,0.157731380003194,Amber,0,0,1,0,0
12_RT,3,3,R3Q3,5,Sign,1,1.769,5.0,0.11359999999999999,0.20408164,0.053763440860215055,0.2631578947368421,0.20408163964748383,0.19936056970618665,0.11507124515670496,0.2768914473684211,0.2039736648245404,0.19463949976488948,0.17637904945319485,0.290625,0.203865690001597,1,1,Amber,0,0,0,0.2039736648245404,0.203865690001597,Amber,0,0,0,0,0
12_RT,4,2,R4Q2,6,Sign,1,2.387,4.0,0.0,0.25,0.20833333333333334,0.2631578947368421,0.25,0.22468028485309333,0.16170228924501914,0.2700246710526316,0.2269868324122702,0.19936056970618665,0.11507124515670496,0.2768914473684211,0.2039736648245404,1,1,Amber,0,0,0,0.2269868324122702,0.2039736648245404,Amber,0,0,1,0,0
12_RT,4,3,R4Q3,7,Animal,1,1.692,5.0,0.0,0.31111112,0.25,0.2631578947368421,0.31111112236976624,0.2678957036114298,0.20585114462250959,0.2665912828947369,0.2690489773910182,0.22468028485309333,0.16170228924501914,0.2700246710526316,0.2269868324122702,1,1,Amber,0,0,0,0.2690489773910182,0.2269868324122702,Amber,0,0,0,0,0
12_RT,5,1,R5Q1,8,Animal,1,1.145,6.0,0.07980000000000001,0.092857145,0.053763440860215055,0.15,0.09285714477300644,0.1803764241922181,0.12980729274136232,0.20829564144736845,0.1809530610820123,0.2678957036114298,0.20585114462250959,0.2665912828947369,0.2690489773910182,0,0,Green,0,0,0,0.1809530610820123,0.2690489773910182,Green,0,0,0,0,0
12_RT,5,3,R5Q3,9,Sign,1,1.514,5.0,0.09240000000000001,0.092857145,0.053763440860215055,0.15,0.09285714477300644,0.13661678448261227,0.09178536680078869,0.17914782072368424,0.13690510292750938,0.1803764241922181,0.12980729274136232,0.20829564144736845,0.1809530610820123,0,0,Green,0,0,0,0.13690510292750938,0.1809530610820123,Green,0,0,0,0,0
12_RT,6,1,R6Q1,10,Sign,1,2.323,4.0,0.11339999999999999,0.092857145,0.053763440860215055,0.15,0.09285714477300644,0.11473696462780936,0.07277440383050188,0.1645739103618421,0.11488112385025791,0.13661678448261227,0.09178536680078869,0.17914782072368424,0.13690510292750938,0,0,Green,0,0,0,0.11488112385025791,0.13690510292750938,Green,0,0,1,0,1
12_RT,6,3,R6Q3,11,Animal,1,1.383,7.0,0.2344,0.092857145,0.053763440860215055,0.11764705882352941,0.09285714477300644,0.1037970547004079,0.06326892234535847,0.14111048459268577,0.10386913431163217,0.11473696462780936,0.07277440383050188,0.1645739103618421,0.11488112385025791,0,0,Green,0,0,0,0.10386913431163217,0.11488112385025791,Green,0,0,0,0,0
13_RT,1,1,R1Q1,0,Animal,1,4.2,7.0,0.0072,0.092857145,0.053763440860215055,0.3,0.09285714477300644,0.09285714477300644,0.053763440860215055,0.3,0.09285714477300644,,,,,0,0,Green,0,0,0,0.09285714477300644,,Green,0,1,0,1,0
13_RT,1,3,R1Q3,1,Sign,0,7.67,4.0,0.0,0.092857145,0.14925373134328357,0.2631578947368421,0.14925373134328357,0.09285714477300644,0.10150858610174932,0.28157894736842104,0.121055438058145,0.09285714477300644,0.053763440860215055,0.3,0.09285714477300644,0,0,Green,0,0,0,0.121055438058145,0.09285714477300644,Green,1,1,1,1,1
13_RT,2,2,R2Q2,2,Sign,1,1.154,7.0,0.3926,0.092857145,0.053763440860215055,0.0,0.09285714477300644,0.09285714477300644,0.07763601348098219,0.14078947368421052,0.10695629141557572,0.09285714477300644,0.10150858610174932,0.28157894736842104,0.121055438058145,0,0,Green,0,0,0,0.10695629141557572,0.121055438058145,Green,0,0,0,0,0
13_RT,2,3,R2Q3,3,Animal,0,1.841,7.0,0.0,0.31111112,0.25,0.3,0.31111112236976624,0.20198413357138634,0.1638180067404911,0.22039473684210525,0.20903370689267098,0.09285714477300644,0.07763601348098219,0.14078947368421052,0.10695629141557572,1,0,Amber,0,0,0,0.20903370689267098,0.10695629141557572,Amber,1,0,0,1,0
13_RT,3,1,R3Q1,4,Animal,1,2.564,7.0,0.0,0.092857145,0.25,0.2631578947368421,0.25,0.1474206391721964,0.20690900337024554,0.24177631578947367,0.2295168534463355,0.20198413357138634,0.1638180067404911,0.22039473684210525,0.20903370689267098,1,1,Amber,0,0,0,0.2295168534463355,0.20903370689267098,Amber,0,0,0,0,0
13_RT,3,3,R3Q3,5,Sign,1,1.9,7.0,0.316,0.092857145,0.053763440860215055,0.11764705882352941,0.09285714477300644,0.12013889197260141,0.1303362221152303,0.17971168730650156,0.16118699910967096,0.1474206391721964,0.20690900337024554,0.24177631578947367,0.2295168534463355,0,0,Green,0,0,0,0.16118699910967096,0.2295168534463355,Green,0,0,0,0,0
